date,ticker,logvol_t,target_logvol_t+1,target_logvol_t+5,target_logvol_t+22,weekday,is_month_end,is_opex,is_holiday_eve,dow_sin,dow_cos,vix,vix3m,vix_term_spread,ret_1d,cross_vol_rank,logvol_t-1,logvol_t-5,logvol_t-22,roll_mean_ret_5d,roll_std_ret_5d,roll_mean_vol_5d,roll_std_vol_5d,roll_mean_ret_22d,roll_std_ret_22d,roll_mean_vol_22d,roll_std_vol_22d,roll_mean_ret_66d,roll_std_ret_66d,roll_mean_vol_66d,roll_std_vol_66d,roll_mean_ret_132d,roll_std_ret_132d,roll_mean_vol_132d,roll_std_vol_132d,roll_mean_ret_252d,roll_std_ret_252d,roll_mean_vol_252d,roll_std_vol_252d,pca_vol_cs_1,pca_vol_cs_2,pca_vol_cs_3
2011-01-26,GLD,-4.819066666182273,-4.669824234708775,-3.7995919672821143,-3.368016481758063,2,0,0,0,0.5877852522924732,-0.8090169943749473,17.59000015258789,19.34000015258789,1.75,-0.001996426218916223,3.0,-4.901877150598971,-5.4506059826081055,-5.85773101710957,-0.005054701685998565,0.008229061158372738,0.0055545170210526,0.0012446273850028962,-0.0016973486546989775,0.009086598768822276,0.005463286367698046,0.001679165572059077,-0.00014141993901099434,0.010494373323025986,0.0068624724452843,0.0028523190103070055,0.0008866932694386852,0.009289163677733414,0.0062485624583392095,0.002920221551256336,0.0007549786655948969,0.01028964121489352,0.006834512605516578,0.0030751231491440005,1.2729248901129844,1.7062254710379825,0.9171727695249634
2011-01-27,GLD,-4.669824234708775,-4.153674360901184,-3.725223078547228,-3.398022835250912,3,0,0,0,-0.587785252292473,-0.8090169943749475,16.639999389648438,18.81999969482422,2.1800003051757812,0.008114547464887574,4.0,-5.086557319140986,-5.419435414099173,-5.348335292846313,-0.003866018156663831,0.00981098147229984,0.00628345158121916,0.0014683097251255695,-0.0011970513824992616,0.009317754201248439,0.005614116267507686,0.001759712818068521,0.00019649661209634445,0.010393704748961513,0.006779211165395148,0.002731153592752139,0.0008881815784023369,0.00929031451421559,0.006264462096167187,0.002924434303871017,0.0008253625227501805,0.010279032376577488,0.006801593893739588,0.0030164843578409204,2.048673571099764,0.06276623195665279,-0.2706949885775556
2011-01-28,GLD,-4.153674360901184,-5.078875951949474,-3.9172911447121295,-3.507294027831702,4,0,0,1,-0.9510565162951536,0.30901699437494723,16.149999618530273,18.479999542236328,2.3299999237060547,-0.02493473818294468,4.0,-4.819066666182273,-5.289447218414736,-5.81659638245115,-0.005047922307041072,0.012166825629563869,0.00714932537504064,0.0017952117622479157,-0.002451804797384596,0.010549473976611313,0.005904852360459605,0.001830356464347549,-0.00021169837780307484,0.010840946917081633,0.006859463754964054,0.002728354838224724,0.0007514166970243068,0.00953522381141432,0.0062902153034801785,0.0029368031610319343,0.0007282779210363262,0.010406061725776246,0.006787095523837885,0.0029951458331750115,2.222217016625803,0.025885762736316237,0.1905760492820392
2011-01-31,GLD,-5.078875951949474,-4.665970615337822,-3.9483082811422907,-3.4993726684538298,0,1,0,1,0.0,1.0,20.040000915527344,20.59000015258789,0.5499992370605469,0.018202729323755898,4.0,-4.669824234708775,-5.363065855046294,-5.708896213304986,-0.0011480648524186357,0.01614467566631142,0.0093533419220173,0.003733771254040803,-0.0023590688691141506,0.010728347439209633,0.006468046340854531,0.0026969997747261017,-6.614703913784005e-05,0.011023966772823345,0.0070042310820663785,0.0029358338730295567,0.0008235555203709753,0.00963120609229625,0.006346183643647069,0.0030441913187254505,0.0008199377590263153,0.01045792711197236,0.006822165428904368,0.0030473922197785668,0.7856596023134133,-1.1648010114400467,-0.4974330612619666
2011-02-01,GLD,-4.665970615337822,-5.076385793486304,-4.0616269883261005,-3.536518058446828,1,0,0,0,0.9510565162951535,0.30901699437494745,19.530000686645508,20.149999618530273,0.6199989318847656,-0.0031520585138855306,2.0,-4.153674360901184,-4.901877150598971,-5.482341306144687,-0.0007531892254205943,0.01604689318935227,0.00911219924177898,0.003922973123894021,-0.002664370953108814,0.010647008831219884,0.006562015658314054,0.0026483132848891346,-0.00011737875208614073,0.011030427979323278,0.007002220915185675,0.0029363274382365697,0.000849759028180253,0.009615517260765736,0.006328361311665648,0.003037896788815621,0.0007189174548603389,0.010372162940555823,0.006808166880958156,0.0030419658253162535,0.08620253046927023,0.23944127704208407,-1.0995340452400595
2011-02-02,GLD,-5.076385793486304,-4.34520047979787,-4.0900098072539794,-3.536641620842631,2,0,0,0,0.5877852522924732,-0.8090169943749473,17.6299991607666,18.969999313354492,1.3400001525878906,0.00713554983027548,4.0,-5.078875951949474,-5.086557319140986,-5.780959039971645,0.0010732059844177464,0.01638611525405112,0.009758369976444161,0.003569236170035232,-0.002115018577056307,0.010833609131566753,0.006849486365837127,0.002595729213059186,0.00014900181815633517,0.010989381173316742,0.007049133309581424,0.0029498633785618707,0.000941104668707514,0.00961753973671059,0.006358352387947374,0.0030486941307597223,0.00071876847379986,0.010372070135564328,0.006820056525270946,0.0030462710738483395,1.3046564010218238,-1.2361539507315635,-0.07701199553288307
2011-02-03,GLD,-4.34520047979787,-4.849681070358881,-4.4067501292513445,-3.6355478936070504,3,0,0,0,-0.587785252292473,-0.8090169943749475,17.299999237060547,19.09000015258789,1.7900009155273438,-0.002679474165923171,3.0,-4.665970615337822,-4.819066666182273,-5.709472621178326,-0.0010855983417444026,0.015931250973707956,0.00939199198952126,0.00386692492776634,-0.0027939788019699114,0.010347100111382847,0.006982577715171446,0.002478249614325926,-9.14812387895703e-05,0.010872601649426706,0.007023254050305699,0.0029493266080849773,0.0010537805348610038,0.009485436245290548,0.006346814886225688,0.003046209437474778,0.0007238024687957998,0.01037010377348141,0.006817723086465934,0.0030464882818660674,1.9070516338423162,1.1660981155928005,0.18577341729180002
2011-02-04,GLD,-4.849681070358881,-5.554838810986675,-4.479250995684511,-3.6653562332631675,4,0,0,1,-0.9510565162951536,0.30901699437494723,16.690000534057617,18.920000076293945,2.229999542236328,0.013325916144528013,4.0,-5.076385793486304,-4.669824234708775,-5.325783134640435,0.006566532523750136,0.009504653795098551,0.010110990187842681,0.004183946786867743,-0.0019517173101827286,0.010881939594010251,0.007350958081111295,0.00273722765662447,-4.8059921052522387e-05,0.01092100402960529,0.007102211258127304,0.0030377222393632437,0.001136736028328102,0.009544783087164742,0.006406922967759668,0.0030979601112198223,0.0009379904769262105,0.010065088474516449,0.006810761357005638,0.0030303123923054076,1.5294010841506682,-1.1584243357885335,0.08231372007820958
2011-02-07,GLD,-5.554838810986675,-5.620983586175174,-4.486706895937566,-3.6313802022018287,0,0,0,0,0.0,1.0,15.930000305175781,18.329999923706055,2.3999996185302734,-0.004093034478557125,4.0,-4.34520047979787,-4.153674360901184,-4.741128813523385,0.002107379763287532,0.007748529716359616,0.00853584539441196,0.002806435926881256,-0.0010544699970217728,0.009746440868353533,0.007310143862937613,0.0027223587344923452,-2.9890826010272226e-05,0.010913139904472373,0.0071380461033933975,0.0030320656566389607,0.0010718468479890661,0.009551046579995554,0.006430225521427441,0.003097007485532606,0.0009099793225292108,0.010069244142269125,0.006780504269894225,0.002981320823031265,1.8344174741742099,-0.9493242047987409,0.33431313332360413
2011-02-08,GLD,-5.620983586175174,-5.34872965513578,-4.507823834534922,-3.597189048414976,1,0,0,0,0.9510565162951535,0.30901699437494745,16.280000686645508,18.260000228881836,1.9799995422363281,0.0001518114527852543,1.0,-4.849681070358881,-5.078875951949474,-4.919507198526875,0.0027681537566216887,0.00731673246974949,0.00806420291172846,0.0034221049660840513,-0.000919203238242886,0.00974136110910653,0.0071540512835877226,0.0028195194362886406,-9.291713687257352e-05,0.010899684695088554,0.007139248624884924,0.003030732562327252,0.0009938693460418177,0.009515891529178377,0.006398101242730166,0.0031014491541353725,0.0009349175870126927,0.010059509942133617,0.006766545564419405,0.0029867031449179638,-0.722618070150264,0.06581051011483818,-0.6104118466015445
2011-02-09,GLD,-5.34872965513578,-5.106258681517686,-4.390050277972948,-3.5999755532461166,2,0,0,0,0.5877852522924732,-0.8090169943749473,15.8100004196167,17.850000381469727,2.0399999618530273,0.011026520280860727,1.0,-5.554838810986675,-4.665970615337822,-5.039774094682545,0.0035463478467387386,0.008065928884985687,0.0069063964162551,0.003810200955940143,-0.00023496135917974332,0.010036883112090446,0.007024317955276905,0.0029162458638241494,0.00017972903852545052,0.010950005564681509,0.006950697443740333,0.002848484194348154,0.001074124267509502,0.009555712999500966,0.00637578598187394,0.0031108097454980504,0.0009267605499190529,0.010050450149679178,0.006747302676336411,0.002991300294261996,0.5785226235545601,1.897053910690119,0.3806863111148515
2011-02-10,GLD,-5.106258681517686,-5.0479346292586635,-4.480796336436512,-3.5838214109330866,3,0,0,0,-0.587785252292473,-0.8090169943749475,15.869999885559082,17.860000610351562,1.9900007247924805,-0.0005258409922787546,2.0,-5.620983586175174,-5.076385793486304,-4.893601223175965,0.0039770744814676216,0.007699530345231041,0.00660874779568386,0.003931243665325449,-0.00017387283677482602,0.010030546977877568,0.006899763489549055,0.002953492832512947,-0.00033333454659948097,0.010135567916036559,0.006908354817143598,0.0028602034495593363,0.001040692413027102,0.00955351557296084,0.00638308565418924,0.00310582376070647,0.0009356062687763126,0.010048177542251397,0.006728953771375988,0.0029892794885459355,1.0506888727095758,1.8098784041888254,0.8329252888983758
2011-02-11,GLD,-5.0479346292586635,-5.622872067315047,-4.562627733156881,-3.57755870900574,4,0,0,1,-0.9510565162951536,0.30901699437494723,16.09000015258789,18.100000381469727,2.010000228881836,-0.0016546424472632221,4.0,-5.34872965513578,-4.34520047979787,-5.31454741047608,0.0009809627631093745,0.005843009458500307,0.00522670782504126,0.0017406493506070483,-0.0004324621383181305,0.009990142746671229,0.006951545460547568,0.002926988355222191,-0.0003973397688904648,0.010130290265182895,0.006901368376203515,0.002861729865988298,0.0009806272990591843,0.00954528260453752,0.0063926432939407606,0.0031028456684662423,0.0008538797361591553,0.009984706612780773,0.006704474242324495,0.00296926313948289,2.207480545839309,0.15783645823861436,0.10592610625923815
2011-02-14,GLD,-5.622872067315047,-5.876152843328199,-4.531019474285367,-3.5763385593450976,0,0,0,0,0.0,1.0,15.6899995803833,17.860000610351562,2.1700010299682617,-0.003997431521033765,4.0,-5.106258681517686,-4.849681070358881,-5.070120040821055,0.0010000833546140464,0.005822374339205369,0.004945049850386221,0.001262063925448996,-0.0008811195439936463,0.009914835674927694,0.006957950857664827,0.002925606455568503,-0.0006126502223871736,0.01005201946780923,0.006876162647624054,0.0028584582254923864,0.0009334869539103977,0.009554450647587647,0.006406900492208343,0.0030985917038925384,0.0008413519114866917,0.009988820627935095,0.0066962504158553275,0.002967153448806952,1.615360168797147,-0.7501073747963395,-0.4210244905499575
2011-02-15,GLD,-5.876152843328199,-4.9052613798264275,-4.417918270453457,-3.5631065021526034,1,0,0,0,0.9510565162951535,0.30901699437494745,15.949999809265137,17.940000534057617,1.9900007247924805,0.004749808107153751,3.0,-5.0479346292586635,-5.554838810986675,-5.174413397613765,0.0019196826854877454,0.006014830164622452,0.00489416061455492,0.0013201104095815345,-0.0008501522097896108,0.009932080168492253,0.006864983130082187,0.0030003727670651448,-0.00029791673834346174,0.009885928443470028,0.00669204758625054,0.002661628683750993,0.0009139799519503045,0.009543925017296796,0.0063924722948875854,0.003107180926252856,0.0007656874208785641,0.009885772279089596,0.006691233048191186,0.002971305355147041,1.6640253100100308,1.492708126445178,0.543114409794223
2011-02-16,GLD,-4.9052613798264275,-5.700371699627855,-4.269876444212217,-3.5851905859168958,2,0,0,0,0.5877852522924732,-0.8090169943749473,16.3700008392334,18.270000457763672,1.8999996185302734,0.007642808665807496,1.0,-5.622872067315047,-5.620983586175174,-4.8537280991990395,0.0012429403624770994,0.004802148133292836,0.0047310566637251,0.0015475199882613042,-2.713563850574439e-05,0.009847362619435415,0.006637997268483627,0.003113102561011389,-0.0003653841608418078,0.009814986003756711,0.006567642853696597,0.0026482557953339055,0.0010002195682530122,0.009552970189742471,0.006389424568062452,0.00311052395247203,0.0008094328151784095,0.009891738507385244,0.006674635503713037,0.0029813052510325195,-0.9266481485398286,0.8047600939796283,1.2463466160846404
2011-02-17,GLD,-5.700371699627855,-5.364769963293263,-4.237068562261961,-3.5848311620220117,3,0,0,0,-0.587785252292473,-0.8090169943749475,16.719999313354492,18.31999969482422,1.6000003814697266,0.0009699324016305088,3.0,-5.876152843328199,-5.34872965513578,-4.963197826444072,0.001542095041258952,0.004710121681892087,0.0052617206708356805,0.001957939004788109,0.00048046531157368093,0.009582412473953028,0.006656950410815446,0.003116618404416449,-0.00039698587531054495,0.009807156319897724,0.006578324621570766,0.002650229222872937,0.000986302577260233,0.009551656006329472,0.006383386817114306,0.0031077461462380137,0.0007868542626964018,0.009884822868533157,0.006682003111529251,0.002980811142614565,2.1824356846403727,0.7079214543257059,0.44220715087313245
2011-02-18,GLD,-5.364769963293263,-5.40570501367761,-4.2121859086533195,-3.5893363240466316,4,0,1,1,-0.9510565162951536,0.30901699437494723,16.59000015258789,18.6299991607666,2.039999008178711,0.006985145327737571,1.0,-4.9052613798264275,-5.106258681517686,-5.4506059826081055,0.0032700525962591114,0.004827511375546441,0.0047189234437567396,0.002055520089454915,0.0005451836485246918,0.009623083888696433,0.0066138149563137495,0.003157187530595213,0.00015223145262573576,0.00915931631843581,0.006397502765469115,0.0024467829758828205,0.001064358400315905,0.009558308118658375,0.0063393451733791215,0.003109315030749009,0.0008330175827878254,0.009886504248797704,0.006654965522358525,0.00298005542951415,-1.1405981295736751,0.21587537372349824,0.9915948813312019
2011-02-22,GLD,-5.40570501367761,-5.09809942720729,-4.21551825723072,-3.5213782378114673,1,0,0,0,0.9510565162951535,0.30901699437494745,16.43000030517578,18.899999618530273,2.469999313354492,0.002736258909305569,3.0,-5.700371699627855,-5.0479346292586635,-5.419435414099173,0.004616790682326977,0.0028115635003908308,0.0043701137589776595,0.001829718527166238,0.000570871334483404,0.009628383652859585,0.00662512811512015,0.003149424682454979,0.00033831158136759815,0.009083717406474363,0.00633401914032885,0.002436017547055319,0.0009933213524040746,0.009510290791010219,0.006358768082076199,0.0030906754638636955,0.0008584022416534196,0.009883132074689235,0.006645002118395314,0.002982458041985449,0.6022802441538845,-0.4868873891291614,-1.0279200526472403
2011-02-23,GLD,-5.09809942720729,-4.580857197873603,-4.239302157586656,-3.512289827808937,2,0,0,0,0.5877852522924732,-0.8090169943749473,20.799999237060547,21.31999969482422,0.5200004577636719,0.006477679138460114,1.0,-5.364769963293263,-5.622872067315047,-5.289447218414736,0.00496236488858825,0.002935458303979817,0.00454544202240754,0.0017805216540041806,0.001730093905825158,0.008641377087368025,0.006599961711738853,0.0031648306195774393,0.0006032821290303281,0.009002281938357486,0.00621453228810801,0.002325969743741007,0.0010443083964097532,0.009521594712122662,0.006369067260446886,0.0030820918917491566,0.000927272759014718,0.009861470016086166,0.00663835561709524,0.002985395059217461,-1.0512028011297962,0.11715863379204003,1.2546589433582018
2011-02-24,GLD,-4.580857197873603,-5.309483596897367,-4.382791876980086,-3.56352183985467,3,0,0,0,-0.587785252292473,-0.8090169943749475,22.1299991607666,22.469999313354492,0.3400001525878906,0.008911682609680623,1.0,-5.40570501367761,-5.876152843328199,-5.363065855046294,0.005216139677362876,0.0032618240763347857,0.00520599940915418,0.0015743901973938347,0.0021941048403268356,0.008744574418311989,0.006664590303242863,0.003138302021988534,0.0008067166794008345,0.00903648288087423,0.006209447224338948,0.0023258273090579094,0.0010489194395544691,0.009525283403403594,0.00639926685839908,0.003059607616784945,0.000982178265392891,0.00986727540940824,0.006634968477355011,0.0029855107174023916,-0.982836291025758,-0.19292941662916196,-0.16889709429911437
2011-02-25,GLD,-5.309483596897367,-5.166480884736033,-4.386875120974413,-3.566160603848711,4,0,0,1,-0.9510565162951536,0.30901699437494723,21.31999969482422,22.260000228881836,0.9400005340576172,-0.007518549348772146,3.0,-5.09809942720729,-4.9052613798264275,-4.901877150598971,0.0035184433272823445,0.006562948062767343,0.0057737199952675195,0.0026860454716748105,0.002085372444876999,0.00885412048403821,0.0067924762924714225,0.003227156636886856,0.0004953722988981623,0.008962546649573003,0.00626686241597589,0.002378207663962564,0.0009906955768763342,0.009554160754204843,0.006460342104163221,0.003055286835648145,0.0009173832902062217,0.009869280497778595,0.006635228538455499,0.002985823635512229,-0.0023161992951217236,-1.4110732236067793,0.13722646874649308
2011-02-28,GLD,-5.166480884736033,-5.443217077965772,-4.36718327493188,-3.55199233397196,0,1,0,1,0.0,1.0,19.219999313354492,20.56999969482422,1.3500003814697266,0.006572791889415744,3.0,-4.580857197873603,-5.700371699627855,-5.086557319140986,0.003435972639617979,0.006510878673530813,0.00609367147697808,0.0024049493249502906,0.0024748823588920882,0.008854491725333782,0.006736350059933177,0.0032489931756527336,0.0005823475756807837,0.008993666929175343,0.006245643520893313,0.0023837415545766424,0.0010108139133574996,0.009563161867471403,0.006442604519708567,0.0030572535869707253,0.0009026419290039234,0.009857996678678238,0.0066267512582603525,0.002987585780842547,0.4807379442223284,-0.9980517991910864,-0.7010939704767161
2011-03-01,GLD,-5.443217077965772,-5.25642115182189,-4.375371047072393,-3.5580344025198363,1,0,0,0,0.9510565162951535,0.30901699437494745,18.350000381469727,20.0,1.6499996185302734,0.002036059244667372,3.0,-5.309483596897367,-5.364769963293263,-4.819066666182273,0.0032959327066903396,0.006537168092925559,0.00629888594916022,0.002295284434254979,0.0021985874397911697,0.00876451119382627,0.006628635926015845,0.0032417967237575373,0.00046720123784634666,0.008924355276169164,0.006211094863663341,0.002374653828115388,0.0010155336037548114,0.009563515630034594,0.006448059076674294,0.0030552741136739576,0.0009107215291811749,0.009858088302416692,0.006625569317520276,0.0029878926475254996,-0.09719197575949601,-0.9607066789104379,-0.5704950327373497
2011-03-02,GLD,-5.25642115182189,-4.921429705988241,-4.395031577818822,-3.525906876835324,2,0,0,0,0.5877852522924732,-0.8090169943749473,21.010000228881836,21.899999618530273,0.8899993896484375,0.017069773077460833,2.0,-5.166480884736033,-5.40570501367761,-4.669824234708775,0.005414351494490483,0.009056695646060988,0.00626581756888616,0.002328790931521069,0.004107883406173239,0.006962093092502537,0.006399164483067382,0.0032167964496041574,0.0006206336260814777,0.009122263758235532,0.006161459520338104,0.00237937704365411,0.0011713254162752903,0.009656529288810682,0.006453095549047426,0.0030511894894970377,0.000921215641370741,0.009873926928613025,0.006611837919855622,0.0029904892056670505,-1.0781716545724551,-0.29137412907695176,0.1637309889390655
2011-03-03,GLD,-4.921429705988241,-5.33613187862906,-4.369721340707778,-3.5483538334000757,3,0,0,0,-0.587785252292473,-0.8090169943749475,20.700000762939453,21.68000030517578,0.9799995422363281,-0.0007858590263391696,1.0,-5.443217077965772,-5.09809942720729,-4.153674360901184,0.0034748431672865245,0.00915829906312278,0.00608693483728336,0.0023777479295487014,0.0032447657538961904,0.006274590453570081,0.005922225056712422,0.002459921101205404,0.0006346771223362199,0.009119329315046752,0.006164876651885606,0.002377827885258685,0.0011773795528696907,0.009655038419192798,0.00646396882637846,0.0030441352896011546,0.0008963532190539724,0.009870290912689424,0.006607685540340195,0.0029917054582876395,-1.1342049237617298,-0.20371794949922073,0.3349121276629989
2011-03-04,GLD,-5.33613187862906,-5.0790805191491675,-4.259343834732,-3.5337472577517217,4,0,0,1,-0.9510565162951536,0.30901699437494723,18.600000381469727,20.440000534057617,1.8400001525878906,-0.013165197646376121,4.0,-5.25642115182189,-4.580857197873603,-5.078875951949474,0.0023455135077657297,0.011013141227497712,0.0054954534581763805,0.0011192632766419343,0.0027896230660557093,0.007073055255476847,0.005970488614379923,0.0024765436144215717,0.0005565115353527915,0.009216129848378343,0.006190439857491586,0.0023807456868137227,0.0010410482056411757,0.009729823521961757,0.006449759863251056,0.0030358008106416536,0.0008726512209074476,0.009896927517370199,0.006609018363553893,0.0029919346430535712,1.896952981520252,-0.509863563179117,-0.2572278567784392
